0	15.3708	51.1323	1.35274	13.3158	-1
1	21.326	51.1323	9.78799	11.4314	-1
2	26.3469	51.1323	15.2237	10.0631	-1
3	31.3552	51.1323	20.9346	7.59797	-1
4	34.4365	51.1323	26.0359	6.37194	-1
5	36.5266	51.1323	29.5841	5.53367	-1
6	40.1824	52.5637	33.0026	5.68333	-1
7	42.6964	53.7134	36.2324	5.14479	-1
8	46.746	60.2093	39.9685	5.61975	-1
9	51.1152	71.7419	43.3271	6.45968	-1
10	53.1059	71.7419	46.3413	6.23452	-1
11	53.7227	71.7419	48.4091	5.85343	-1
12	55.2053	71.7419	48.6913	6.34527	-1
13	55.6019	71.7419	49.4308	6.07258	-1
14	56.5848	71.7419	51.1323	5.69809	-1
15	57.4585	71.7419	52.5637	5.20228	-1
16	58.5162	71.7419	53.7134	5.09178	-1
17	59.2773	71.7419	53.7642	5.04349	-1
18	61.0733	71.7419	54.3212	4.78484	-1
19	62.4428	71.7419	57.7386	4.15804	-1
20	63.6375	71.7419	59.1284	3.88057	-1
21	65.0782	73.1192	59.697	4.23359	-1
22	65.511	73.1192	59.7696	4.21348	-1
23	65.709	73.1192	60.2093	3.99473	-1
24	67.3531	84.8217	61.5827	5.56539	-1
25	67.553	84.8217	61.7387	5.43777	-1
26	67.9469	84.8217	62.0134	5.16912	-1
27	68.8626	84.8217	62.8593	4.75351	-1
28	69.146	84.8217	63.8583	4.53674	-1
29	71.5885	100.997	66.5817	7.3105	-1
30	72.244	100.997	66.8552	7.17023	-1
31	72.9133	100.997	67.3485	7.18302	-1
32	74.0597	100.997	67.732	7.17752	-1
33	75.9644	100.997	69.3395	7.71728	-1
34	76.8194	100.997	70.4227	7.26243	-1
35	77.3735	100.997	70.4227	7.28247	-1
36	78.0835	100.997	71.5338	6.809	-1
37	78.2215	100.997	71.7419	6.70491	-1
38	78.7993	100.997	72.5917	6.35243	-1
39	79.2206	100.997	73.1192	6.27227	-1
40	79.5102	100.997	73.5198	6.05832	-1
41	80.0262	100.997	74.983	5.84113	-1
42	81.425	100.997	76.4952	5.74027	-1
43	81.6324	100.997	76.7703	5.59802	-1
44	82.0856	100.997	76.8208	5.55208	-1
45	83.3471	100.997	77.4387	5.13028	-1
46	84.4004	100.997	79.4141	4.64687	-1
47	84.8457	100.997	80.4966	4.4549	-1
48	85.4505	100.997	80.4998	4.84863	-1
49	86.5072	100.997	80.9324	5.0321	-1
50	87.1485	100.997	82.4789	4.55112	-1
